book,chapter,verse,tafsir
قضاة,2,75,"الآيات (1-5): وصعد ملاك الرب من الجلجال إلى بوكيم وقال قد أصعدتكم من مصر وأتيت بكم إلى الأرض التي أقسمت لآبائكم وقلت لا انكث عهدي معكم إلى الأبد.و انتم فلا تقطعوا عهدا مع سكان هذه الأرض اهدموا مذابحهم ولم تسمعوا لصوتي فماذا عملتم. فقلت أيضا لا اطردهم من أمامكم بل يكونون لكم مضايقين وتكون آلهتهم لكم شركا. وكان لما تكلم ملاك الرب بهذا الكلام إلى جميع بني إسرائيل أن الشعب رفعوا صوتهم وبكوا. فدعوا اسم ذلك المكان بوكيم وذبحوا هناك للرب.
قضاة,2,76,"الآيات (1-5): وصعد ملاك الرب من الجلجال إلى بوكيم وقال قد أصعدتكم من مصر وأتيت بكم إلى الأرض التي أقسمت لآبائكم وقلت لا انكث عهدي معكم إلى الأبد.و انتم فلا تقطعوا عهدا مع سكان هذه الأرض اهدموا مذابحهم ولم تسمعوا لصوتي فماذا عملتم. فقلت أيضا لا اطردهم من أمامكم بل يكونون لكم مضايقين وتكون آلهتهم لكم شركا. وكان لما تكلم ملاك الرب بهذا الكلام إلى جميع بني إسرائيل أن الشعب رفعوا صوتهم وبكوا. فدعوا اسم ذلك المكان بوكيم وذبحوا هناك للرب.
قضاة,2,77,"الآيات (1-5): وصعد ملاك الرب من الجلجال إلى بوكيم وقال قد أصعدتكم من مصر وأتيت بكم إلى الأرض التي أقسمت لآبائكم وقلت لا انكث عهدي معكم إلى الأبد.و انتم فلا تقطعوا عهدا مع سكان هذه الأرض اهدموا مذابحهم ولم تسمعوا لصوتي فماذا عملتم. فقلت أيضا لا اطردهم من أمامكم بل يكونون لكم مضايقين وتكون آلهتهم لكم شركا. وكان لما تكلم ملاك الرب بهذا الكلام إلى جميع بني إسرائيل أن الشعب رفعوا صوتهم وبكوا. فدعوا اسم ذلك المكان بوكيم وذبحوا هناك للرب.
قضاة,2,78,"الآيات (1-5): وصعد ملاك الرب من الجلجال إلى بوكيم وقال قد أصعدتكم من مصر وأتيت بكم إلى الأرض التي أقسمت لآبائكم وقلت لا انكث عهدي معكم إلى الأبد.و انتم فلا تقطعوا عهدا مع سكان هذه الأرض اهدموا مذابحهم ولم تسمعوا لصوتي فماذا عملتم. فقلت أيضا لا اطردهم من أمامكم بل يكونون لكم مضايقين وتكون آلهتهم لكم شركا. وكان لما تكلم ملاك الرب بهذا الكلام إلى جميع بني إسرائيل أن الشعب رفعوا صوتهم وبكوا. فدعوا اسم ذلك المكان بوكيم وذبحوا هناك للرب.
قضاة,2,79,"الآيات (1-5): وصعد ملاك الرب من الجلجال إلى بوكيم وقال قد أصعدتكم من مصر وأتيت بكم إلى الأرض التي أقسمت لآبائكم وقلت لا انكث عهدي معكم إلى الأبد.و انتم فلا تقطعوا عهدا مع سكان هذه الأرض اهدموا مذابحهم ولم تسمعوا لصوتي فماذا عملتم. فقلت أيضا لا اطردهم من أمامكم بل يكونون لكم مضايقين وتكون آلهتهم لكم شركا. وكان لما تكلم ملاك الرب بهذا الكلام إلى جميع بني إسرائيل أن الشعب رفعوا صوتهم وبكوا. فدعوا اسم ذلك المكان بوكيم وذبحوا هناك للرب.
قضاة,2,80,"الآيات (1-5): وصعد ملاك الرب من الجلجال إلى بوكيم وقال قد أصعدتكم من مصر وأتيت بكم إلى الأرض التي أقسمت لآبائكم وقلت لا انكث عهدي معكم إلى الأبد.و انتم فلا تقطعوا عهدا مع سكان هذه الأرض اهدموا مذابحهم ولم تسمعوا لصوتي فماذا عملتم. فقلت أيضا لا اطردهم من أمامكم بل يكونون لكم مضايقين وتكون آلهتهم لكم شركا. وكان لما تكلم ملاك الرب بهذا الكلام إلى جميع بني إسرائيل أن الشعب رفعوا صوتهم وبكوا. فدعوا اسم ذلك المكان بوكيم وذبحوا هناك للرب.
قضاة,2,81,"الآيات (1-5): وصعد ملاك الرب من الجلجال إلى بوكيم وقال قد أصعدتكم من مصر وأتيت بكم إلى الأرض التي أقسمت لآبائكم وقلت لا انكث عهدي معكم إلى الأبد.و انتم فلا تقطعوا عهدا مع سكان هذه الأرض اهدموا مذابحهم ولم تسمعوا لصوتي فماذا عملتم. فقلت أيضا لا اطردهم من أمامكم بل يكونون لكم مضايقين وتكون آلهتهم لكم شركا. وكان لما تكلم ملاك الرب بهذا الكلام إلى جميع بني إسرائيل أن الشعب رفعوا صوتهم وبكوا. فدعوا اسم ذلك المكان بوكيم وذبحوا هناك للرب.
قضاة,2,82,"الآيات (1-5): وصعد ملاك الرب من الجلجال إلى بوكيم وقال قد أصعدتكم من مصر وأتيت بكم إلى الأرض التي أقسمت لآبائكم وقلت لا انكث عهدي معكم إلى الأبد.و انتم فلا تقطعوا عهدا مع سكان هذه الأرض اهدموا مذابحهم ولم تسمعوا لصوتي فماذا عملتم. فقلت أيضا لا اطردهم من أمامكم بل يكونون لكم مضايقين وتكون آلهتهم لكم شركا. وكان لما تكلم ملاك الرب بهذا الكلام إلى جميع بني إسرائيل أن الشعب رفعوا صوتهم وبكوا. فدعوا اسم ذلك المكان بوكيم وذبحوا هناك للرب.
قضاة,2,83,"الآيات (1-5): وصعد ملاك الرب من الجلجال إلى بوكيم وقال قد أصعدتكم من مصر وأتيت بكم إلى الأرض التي أقسمت لآبائكم وقلت لا انكث عهدي معكم إلى الأبد.و انتم فلا تقطعوا عهدا مع سكان هذه الأرض اهدموا مذابحهم ولم تسمعوا لصوتي فماذا عملتم. فقلت أيضا لا اطردهم من أمامكم بل يكونون لكم مضايقين وتكون آلهتهم لكم شركا. وكان لما تكلم ملاك الرب بهذا الكلام إلى جميع بني إسرائيل أن الشعب رفعوا صوتهم وبكوا. فدعوا اسم ذلك المكان بوكيم وذبحوا هناك للرب.
قضاة,2,84,"الآيات (1-5): وصعد ملاك الرب من الجلجال إلى بوكيم وقال قد أصعدتكم من مصر وأتيت بكم إلى الأرض التي أقسمت لآبائكم وقلت لا انكث عهدي معكم إلى الأبد.و انتم فلا تقطعوا عهدا مع سكان هذه الأرض اهدموا مذابحهم ولم تسمعوا لصوتي فماذا عملتم. فقلت أيضا لا اطردهم من أمامكم بل يكونون لكم مضايقين وتكون آلهتهم لكم شركا. وكان لما تكلم ملاك الرب بهذا الكلام إلى جميع بني إسرائيل أن الشعب رفعوا صوتهم وبكوا. فدعوا اسم ذلك المكان بوكيم وذبحوا هناك للرب.
قضاة,2,85,"الآيات (1-5): وصعد ملاك الرب من الجلجال إلى بوكيم وقال قد أصعدتكم من مصر وأتيت بكم إلى الأرض التي أقسمت لآبائكم وقلت لا انكث عهدي معكم إلى الأبد.و انتم فلا تقطعوا عهدا مع سكان هذه الأرض اهدموا مذابحهم ولم تسمعوا لصوتي فماذا عملتم. فقلت أيضا لا اطردهم من أمامكم بل يكونون لكم مضايقين وتكون آلهتهم لكم شركا. وكان لما تكلم ملاك الرب بهذا الكلام إلى جميع بني إسرائيل أن الشعب رفعوا صوتهم وبكوا. فدعوا اسم ذلك المكان بوكيم وذبحوا هناك للرب.
قضاة,2,86,"الآيات (1-5): وصعد ملاك الرب من الجلجال إلى بوكيم وقال قد أصعدتكم من مصر وأتيت بكم إلى الأرض التي أقسمت لآبائكم وقلت لا انكث عهدي معكم إلى الأبد.و انتم فلا تقطعوا عهدا مع سكان هذه الأرض اهدموا مذابحهم ولم تسمعوا لصوتي فماذا عملتم. فقلت أيضا لا اطردهم من أمامكم بل يكونون لكم مضايقين وتكون آلهتهم لكم شركا. وكان لما تكلم ملاك الرب بهذا الكلام إلى جميع بني إسرائيل أن الشعب رفعوا صوتهم وبكوا. فدعوا اسم ذلك المكان بوكيم وذبحوا هناك للرب.
قضاة,2,87,"الآيات (1-5): وصعد ملاك الرب من الجلجال إلى بوكيم وقال قد أصعدتكم من مصر وأتيت بكم إلى الأرض التي أقسمت لآبائكم وقلت لا انكث عهدي معكم إلى الأبد.و انتم فلا تقطعوا عهدا مع سكان هذه الأرض اهدموا مذابحهم ولم تسمعوا لصوتي فماذا عملتم. فقلت أيضا لا اطردهم من أمامكم بل يكونون لكم مضايقين وتكون آلهتهم لكم شركا. وكان لما تكلم ملاك الرب بهذا الكلام إلى جميع بني إسرائيل أن الشعب رفعوا صوتهم وبكوا. فدعوا اسم ذلك المكان بوكيم وذبحوا هناك للرب.
قضاة,2,88,"الآيات (1-5): وصعد ملاك الرب من الجلجال إلى بوكيم وقال قد أصعدتكم من مصر وأتيت بكم إلى الأرض التي أقسمت لآبائكم وقلت لا انكث عهدي معكم إلى الأبد.و انتم فلا تقطعوا عهدا مع سكان هذه الأرض اهدموا مذابحهم ولم تسمعوا لصوتي فماذا عملتم. فقلت أيضا لا اطردهم من أمامكم بل يكونون لكم مضايقين وتكون آلهتهم لكم شركا. وكان لما تكلم ملاك الرب بهذا الكلام إلى جميع بني إسرائيل أن الشعب رفعوا صوتهم وبكوا. فدعوا اسم ذلك المكان بوكيم وذبحوا هناك للرب.
قضاة,2,89,"الآيات (1-5): وصعد ملاك الرب من الجلجال إلى بوكيم وقال قد أصعدتكم من مصر وأتيت بكم إلى الأرض التي أقسمت لآبائكم وقلت لا انكث عهدي معكم إلى الأبد.و انتم فلا تقطعوا عهدا مع سكان هذه الأرض اهدموا مذابحهم ولم تسمعوا لصوتي فماذا عملتم. فقلت أيضا لا اطردهم من أمامكم بل يكونون لكم مضايقين وتكون آلهتهم لكم شركا. وكان لما تكلم ملاك الرب بهذا الكلام إلى جميع بني إسرائيل أن الشعب رفعوا صوتهم وبكوا. فدعوا اسم ذلك المكان بوكيم وذبحوا هناك للرب.
قضاة,2,90,"الآيات (1-5): وصعد ملاك الرب من الجلجال إلى بوكيم وقال قد أصعدتكم من مصر وأتيت بكم إلى الأرض التي أقسمت لآبائكم وقلت لا انكث عهدي معكم إلى الأبد.و انتم فلا تقطعوا عهدا مع سكان هذه الأرض اهدموا مذابحهم ولم تسمعوا لصوتي فماذا عملتم. فقلت أيضا لا اطردهم من أمامكم بل يكونون لكم مضايقين وتكون آلهتهم لكم شركا. وكان لما تكلم ملاك الرب بهذا الكلام إلى جميع بني إسرائيل أن الشعب رفعوا صوتهم وبكوا. فدعوا اسم ذلك المكان بوكيم وذبحوا هناك للرب.
قضاة,2,91,"الآيات (1-5): وصعد ملاك الرب من الجلجال إلى بوكيم وقال قد أصعدتكم من مصر وأتيت بكم إلى الأرض التي أقسمت لآبائكم وقلت لا انكث عهدي معكم إلى الأبد.و انتم فلا تقطعوا عهدا مع سكان هذه الأرض اهدموا مذابحهم ولم تسمعوا لصوتي فماذا عملتم. فقلت أيضا لا اطردهم من أمامكم بل يكونون لكم مضايقين وتكون آلهتهم لكم شركا. وكان لما تكلم ملاك الرب بهذا الكلام إلى جميع بني إسرائيل أن الشعب رفعوا صوتهم وبكوا. فدعوا اسم ذلك المكان بوكيم وذبحوا هناك للرب.
قضاة,2,92,"الآيات (1-5): وصعد ملاك الرب من الجلجال إلى بوكيم وقال قد أصعدتكم من مصر وأتيت بكم إلى الأرض التي أقسمت لآبائكم وقلت لا انكث عهدي معكم إلى الأبد.و انتم فلا تقطعوا عهدا مع سكان هذه الأرض اهدموا مذابحهم ولم تسمعوا لصوتي فماذا عملتم. فقلت أيضا لا اطردهم من أمامكم بل يكونون لكم مضايقين وتكون آلهتهم لكم شركا. وكان لما تكلم ملاك الرب بهذا الكلام إلى جميع بني إسرائيل أن الشعب رفعوا صوتهم وبكوا. فدعوا اسم ذلك المكان بوكيم وذبحوا هناك للرب.
قضاة,2,93,"الآيات (1-5): وصعد ملاك الرب من الجلجال إلى بوكيم وقال قد أصعدتكم من مصر وأتيت بكم إلى الأرض التي أقسمت لآبائكم وقلت لا انكث عهدي معكم إلى الأبد.و انتم فلا تقطعوا عهدا مع سكان هذه الأرض اهدموا مذابحهم ولم تسمعوا لصوتي فماذا عملتم. فقلت أيضا لا اطردهم من أمامكم بل يكونون لكم مضايقين وتكون آلهتهم لكم شركا. وكان لما تكلم ملاك الرب بهذا الكلام إلى جميع بني إسرائيل أن الشعب رفعوا صوتهم وبكوا. فدعوا اسم ذلك المكان بوكيم وذبحوا هناك للرب.
قضاة,2,94,"الآيات (1-5): وصعد ملاك الرب من الجلجال إلى بوكيم وقال قد أصعدتكم من مصر وأتيت بكم إلى الأرض التي أقسمت لآبائكم وقلت لا انكث عهدي معكم إلى الأبد.و انتم فلا تقطعوا عهدا مع سكان هذه الأرض اهدموا مذابحهم ولم تسمعوا لصوتي فماذا عملتم. فقلت أيضا لا اطردهم من أمامكم بل يكونون لكم مضايقين وتكون آلهتهم لكم شركا. وكان لما تكلم ملاك الرب بهذا الكلام إلى جميع بني إسرائيل أن الشعب رفعوا صوتهم وبكوا. فدعوا اسم ذلك المكان بوكيم وذبحوا هناك للرب.
قضاة,2,95,"الآيات (1-5): وصعد ملاك الرب من الجلجال إلى بوكيم وقال قد أصعدتكم من مصر وأتيت بكم إلى الأرض التي أقسمت لآبائكم وقلت لا انكث عهدي معكم إلى الأبد.و انتم فلا تقطعوا عهدا مع سكان هذه الأرض اهدموا مذابحهم ولم تسمعوا لصوتي فماذا عملتم. فقلت أيضا لا اطردهم من أمامكم بل يكونون لكم مضايقين وتكون آلهتهم لكم شركا. وكان لما تكلم ملاك الرب بهذا الكلام إلى جميع بني إسرائيل أن الشعب رفعوا صوتهم وبكوا. فدعوا اسم ذلك المكان بوكيم وذبحوا هناك للرب.
قضاة,2,96,"الآيات (1-5): وصعد ملاك الرب من الجلجال إلى بوكيم وقال قد أصعدتكم من مصر وأتيت بكم إلى الأرض التي أقسمت لآبائكم وقلت لا انكث عهدي معكم إلى الأبد.و انتم فلا تقطعوا عهدا مع سكان هذه الأرض اهدموا مذابحهم ولم تسمعوا لصوتي فماذا عملتم. فقلت أيضا لا اطردهم من أمامكم بل يكونون لكم مضايقين وتكون آلهتهم لكم شركا. وكان لما تكلم ملاك الرب بهذا الكلام إلى جميع بني إسرائيل أن الشعب رفعوا صوتهم وبكوا. فدعوا اسم ذلك المكان بوكيم وذبحوا هناك للرب.
قضاة,2,97,"الآيات (1-5): وصعد ملاك الرب من الجلجال إلى بوكيم وقال قد أصعدتكم من مصر وأتيت بكم إلى الأرض التي أقسمت لآبائكم وقلت لا انكث عهدي معكم إلى الأبد.و انتم فلا تقطعوا عهدا مع سكان هذه الأرض اهدموا مذابحهم ولم تسمعوا لصوتي فماذا عملتم. فقلت أيضا لا اطردهم من أمامكم بل يكونون لكم مضايقين وتكون آلهتهم لكم شركا. وكان لما تكلم ملاك الرب بهذا الكلام إلى جميع بني إسرائيل أن الشعب رفعوا صوتهم وبكوا. فدعوا اسم ذلك المكان بوكيم وذبحوا هناك للرب.
قضاة,2,98,"الآيات (1-5): وصعد ملاك الرب من الجلجال إلى بوكيم وقال قد أصعدتكم من مصر وأتيت بكم إلى الأرض التي أقسمت لآبائكم وقلت لا انكث عهدي معكم إلى الأبد.و انتم فلا تقطعوا عهدا مع سكان هذه الأرض اهدموا مذابحهم ولم تسمعوا لصوتي فماذا عملتم. فقلت أيضا لا اطردهم من أمامكم بل يكونون لكم مضايقين وتكون آلهتهم لكم شركا. وكان لما تكلم ملاك الرب بهذا الكلام إلى جميع بني إسرائيل أن الشعب رفعوا صوتهم وبكوا. فدعوا اسم ذلك المكان بوكيم وذبحوا هناك للرب.
قضاة,2,99,"الآيات (1-5): وصعد ملاك الرب من الجلجال إلى بوكيم وقال قد أصعدتكم من مصر وأتيت بكم إلى الأرض التي أقسمت لآبائكم وقلت لا انكث عهدي معكم إلى الأبد.و انتم فلا تقطعوا عهدا مع سكان هذه الأرض اهدموا مذابحهم ولم تسمعوا لصوتي فماذا عملتم. فقلت أيضا لا اطردهم من أمامكم بل يكونون لكم مضايقين وتكون آلهتهم لكم شركا. وكان لما تكلم ملاك الرب بهذا الكلام إلى جميع بني إسرائيل أن الشعب رفعوا صوتهم وبكوا. فدعوا اسم ذلك المكان بوكيم وذبحوا هناك للرب.
قضاة,3,1,"الآيات (1-7): ""فهؤلاء هم الأمم الذين تركهم الرب ليمتحن بهم إسرائيل كل الذين لم يعرفوا جميع حروب كنعان. إنما لمعرفة اجيال بني إسرائيل لتعليمهم الحرب الذين لم يعرفوها قبل فقط. أقطاب الفلسطينيين الخمسة وجميع الكنعانيين والصيدونيين والحويين سكان جبل لبنان من جبل بعل حرمون إلى مدخل حماة. كانوا لامتحان إسرائيل بهم لكي يعلم هل يسمعون وصايا الرب التي أوصى بها إباءهم عن يد موسى. فسكن بنو إسرائيل في وسط الكنعانيين والحثيين والاموريين والفرزيين والحويين واليبوسيين. واتخذوا بناتهم لأنفسهم نساء وأعطوا بناتهم لبنيهم وعبدوا آلهتهم. فعمل بنو إسرائيل الشر في عيني الرب ونسوا الرب إلههم وعبدوا البعليم والسواري.""
قضاة,3,2,"الآيات (1-7): ""فهؤلاء هم الأمم الذين تركهم الرب ليمتحن بهم إسرائيل كل الذين لم يعرفوا جميع حروب كنعان. إنما لمعرفة اجيال بني إسرائيل لتعليمهم الحرب الذين لم يعرفوها قبل فقط. أقطاب الفلسطينيين الخمسة وجميع الكنعانيين والصيدونيين والحويين سكان جبل لبنان من جبل بعل حرمون إلى مدخل حماة. كانوا لامتحان إسرائيل بهم لكي يعلم هل يسمعون وصايا الرب التي أوصى بها إباءهم عن يد موسى. فسكن بنو إسرائيل في وسط الكنعانيين والحثيين والاموريين والفرزيين والحويين واليبوسيين. واتخذوا بناتهم لأنفسهم نساء وأعطوا بناتهم لبنيهم وعبدوا آلهتهم. فعمل بنو إسرائيل الشر في عيني الرب ونسوا الرب إلههم وعبدوا البعليم والسواري.""
قضاة,3,3,"الآيات (1-7): ""فهؤلاء هم الأمم الذين تركهم الرب ليمتحن بهم إسرائيل كل الذين لم يعرفوا جميع حروب كنعان. إنما لمعرفة اجيال بني إسرائيل لتعليمهم الحرب الذين لم يعرفوها قبل فقط. أقطاب الفلسطينيين الخمسة وجميع الكنعانيين والصيدونيين والحويين سكان جبل لبنان من جبل بعل حرمون إلى مدخل حماة. كانوا لامتحان إسرائيل بهم لكي يعلم هل يسمعون وصايا الرب التي أوصى بها إباءهم عن يد موسى. فسكن بنو إسرائيل في وسط الكنعانيين والحثيين والاموريين والفرزيين والحويين واليبوسيين. واتخذوا بناتهم لأنفسهم نساء وأعطوا بناتهم لبنيهم وعبدوا آلهتهم. فعمل بنو إسرائيل الشر في عيني الرب ونسوا الرب إلههم وعبدوا البعليم والسواري.""
قضاة,3,4,"الآيات (1-7): ""فهؤلاء هم الأمم الذين تركهم الرب ليمتحن بهم إسرائيل كل الذين لم يعرفوا جميع حروب كنعان. إنما لمعرفة اجيال بني إسرائيل لتعليمهم الحرب الذين لم يعرفوها قبل فقط. أقطاب الفلسطينيين الخمسة وجميع الكنعانيين والصيدونيين والحويين سكان جبل لبنان من جبل بعل حرمون إلى مدخل حماة. كانوا لامتحان إسرائيل بهم لكي يعلم هل يسمعون وصايا الرب التي أوصى بها إباءهم عن يد موسى. فسكن بنو إسرائيل في وسط الكنعانيين والحثيين والاموريين والفرزيين والحويين واليبوسيين. واتخذوا بناتهم لأنفسهم نساء وأعطوا بناتهم لبنيهم وعبدوا آلهتهم. فعمل بنو إسرائيل الشر في عيني الرب ونسوا الرب إلههم وعبدوا البعليم والسواري.""
قضاة,3,5,"الآيات (1-7): ""فهؤلاء هم الأمم الذين تركهم الرب ليمتحن بهم إسرائيل كل الذين لم يعرفوا جميع حروب كنعان. إنما لمعرفة اجيال بني إسرائيل لتعليمهم الحرب الذين لم يعرفوها قبل فقط. أقطاب الفلسطينيين الخمسة وجميع الكنعانيين والصيدونيين والحويين سكان جبل لبنان من جبل بعل حرمون إلى مدخل حماة. كانوا لامتحان إسرائيل بهم لكي يعلم هل يسمعون وصايا الرب التي أوصى بها إباءهم عن يد موسى. فسكن بنو إسرائيل في وسط الكنعانيين والحثيين والاموريين والفرزيين والحويين واليبوسيين. واتخذوا بناتهم لأنفسهم نساء وأعطوا بناتهم لبنيهم وعبدوا آلهتهم. فعمل بنو إسرائيل الشر في عيني الرب ونسوا الرب إلههم وعبدوا البعليم والسواري.""
قضاة,3,6,"الآيات (1-7): ""فهؤلاء هم الأمم الذين تركهم الرب ليمتحن بهم إسرائيل كل الذين لم يعرفوا جميع حروب كنعان. إنما لمعرفة اجيال بني إسرائيل لتعليمهم الحرب الذين لم يعرفوها قبل فقط. أقطاب الفلسطينيين الخمسة وجميع الكنعانيين والصيدونيين والحويين سكان جبل لبنان من جبل بعل حرمون إلى مدخل حماة. كانوا لامتحان إسرائيل بهم لكي يعلم هل يسمعون وصايا الرب التي أوصى بها إباءهم عن يد موسى. فسكن بنو إسرائيل في وسط الكنعانيين والحثيين والاموريين والفرزيين والحويين واليبوسيين. واتخذوا بناتهم لأنفسهم نساء وأعطوا بناتهم لبنيهم وعبدوا آلهتهم. فعمل بنو إسرائيل الشر في عيني الرب ونسوا الرب إلههم وعبدوا البعليم والسواري.""
قضاة,3,7,"الآيات (1-7): ""فهؤلاء هم الأمم الذين تركهم الرب ليمتحن بهم إسرائيل كل الذين لم يعرفوا جميع حروب كنعان. إنما لمعرفة اجيال بني إسرائيل لتعليمهم الحرب الذين لم يعرفوها قبل فقط. أقطاب الفلسطينيين الخمسة وجميع الكنعانيين والصيدونيين والحويين سكان جبل لبنان من جبل بعل حرمون إلى مدخل حماة. كانوا لامتحان إسرائيل بهم لكي يعلم هل يسمعون وصايا الرب التي أوصى بها إباءهم عن يد موسى. فسكن بنو إسرائيل في وسط الكنعانيين والحثيين والاموريين والفرزيين والحويين واليبوسيين. واتخذوا بناتهم لأنفسهم نساء وأعطوا بناتهم لبنيهم وعبدوا آلهتهم. فعمل بنو إسرائيل الشر في عيني الرب ونسوا الرب إلههم وعبدوا البعليم والسواري.""
قضاة,3,8,"الآيات (1-7): ""فهؤلاء هم الأمم الذين تركهم الرب ليمتحن بهم إسرائيل كل الذين لم يعرفوا جميع حروب كنعان. إنما لمعرفة اجيال بني إسرائيل لتعليمهم الحرب الذين لم يعرفوها قبل فقط. أقطاب الفلسطينيين الخمسة وجميع الكنعانيين والصيدونيين والحويين سكان جبل لبنان من جبل بعل حرمون إلى مدخل حماة. كانوا لامتحان إسرائيل بهم لكي يعلم هل يسمعون وصايا الرب التي أوصى بها إباءهم عن يد موسى. فسكن بنو إسرائيل في وسط الكنعانيين والحثيين والاموريين والفرزيين والحويين واليبوسيين. واتخذوا بناتهم لأنفسهم نساء وأعطوا بناتهم لبنيهم وعبدوا آلهتهم. فعمل بنو إسرائيل الشر في عيني الرب ونسوا الرب إلههم وعبدوا البعليم والسواري.""
قضاة,3,9,"الآيات (1-7): ""فهؤلاء هم الأمم الذين تركهم الرب ليمتحن بهم إسرائيل كل الذين لم يعرفوا جميع حروب كنعان. إنما لمعرفة اجيال بني إسرائيل لتعليمهم الحرب الذين لم يعرفوها قبل فقط. أقطاب الفلسطينيين الخمسة وجميع الكنعانيين والصيدونيين والحويين سكان جبل لبنان من جبل بعل حرمون إلى مدخل حماة. كانوا لامتحان إسرائيل بهم لكي يعلم هل يسمعون وصايا الرب التي أوصى بها إباءهم عن يد موسى. فسكن بنو إسرائيل في وسط الكنعانيين والحثيين والاموريين والفرزيين والحويين واليبوسيين. واتخذوا بناتهم لأنفسهم نساء وأعطوا بناتهم لبنيهم وعبدوا آلهتهم. فعمل بنو إسرائيل الشر في عيني الرب ونسوا الرب إلههم وعبدوا البعليم والسواري.""
قضاة,3,10,"الآيات (1-7): ""فهؤلاء هم الأمم الذين تركهم الرب ليمتحن بهم إسرائيل كل الذين لم يعرفوا جميع حروب كنعان. إنما لمعرفة اجيال بني إسرائيل لتعليمهم الحرب الذين لم يعرفوها قبل فقط. أقطاب الفلسطينيين الخمسة وجميع الكنعانيين والصيدونيين والحويين سكان جبل لبنان من جبل بعل حرمون إلى مدخل حماة. كانوا لامتحان إسرائيل بهم لكي يعلم هل يسمعون وصايا الرب التي أوصى بها إباءهم عن يد موسى. فسكن بنو إسرائيل في وسط الكنعانيين والحثيين والاموريين والفرزيين والحويين واليبوسيين. واتخذوا بناتهم لأنفسهم نساء وأعطوا بناتهم لبنيهم وعبدوا آلهتهم. فعمل بنو إسرائيل الشر في عيني الرب ونسوا الرب إلههم وعبدوا البعليم والسواري.""
قضاة,3,11,"الآيات (1-7): ""فهؤلاء هم الأمم الذين تركهم الرب ليمتحن بهم إسرائيل كل الذين لم يعرفوا جميع حروب كنعان. إنما لمعرفة اجيال بني إسرائيل لتعليمهم الحرب الذين لم يعرفوها قبل فقط. أقطاب الفلسطينيين الخمسة وجميع الكنعانيين والصيدونيين والحويين سكان جبل لبنان من جبل بعل حرمون إلى مدخل حماة. كانوا لامتحان إسرائيل بهم لكي يعلم هل يسمعون وصايا الرب التي أوصى بها إباءهم عن يد موسى. فسكن بنو إسرائيل في وسط الكنعانيين والحثيين والاموريين والفرزيين والحويين واليبوسيين. واتخذوا بناتهم لأنفسهم نساء وأعطوا بناتهم لبنيهم وعبدوا آلهتهم. فعمل بنو إسرائيل الشر في عيني الرب ونسوا الرب إلههم وعبدوا البعليم والسواري.""
قضاة,3,12,"الآيات (1-7): ""فهؤلاء هم الأمم الذين تركهم الرب ليمتحن بهم إسرائيل كل الذين لم يعرفوا جميع حروب كنعان. إنما لمعرفة اجيال بني إسرائيل لتعليمهم الحرب الذين لم يعرفوها قبل فقط. أقطاب الفلسطينيين الخمسة وجميع الكنعانيين والصيدونيين والحويين سكان جبل لبنان من جبل بعل حرمون إلى مدخل حماة. كانوا لامتحان إسرائيل بهم لكي يعلم هل يسمعون وصايا الرب التي أوصى بها إباءهم عن يد موسى. فسكن بنو إسرائيل في وسط الكنعانيين والحثيين والاموريين والفرزيين والحويين واليبوسيين. واتخذوا بناتهم لأنفسهم نساء وأعطوا بناتهم لبنيهم وعبدوا آلهتهم. فعمل بنو إسرائيل الشر في عيني الرب ونسوا الرب إلههم وعبدوا البعليم والسواري.""
قضاة,3,13,"الآيات (1-7): ""فهؤلاء هم الأمم الذين تركهم الرب ليمتحن بهم إسرائيل كل الذين لم يعرفوا جميع حروب كنعان. إنما لمعرفة اجيال بني إسرائيل لتعليمهم الحرب الذين لم يعرفوها قبل فقط. أقطاب الفلسطينيين الخمسة وجميع الكنعانيين والصيدونيين والحويين سكان جبل لبنان من جبل بعل حرمون إلى مدخل حماة. كانوا لامتحان إسرائيل بهم لكي يعلم هل يسمعون وصايا الرب التي أوصى بها إباءهم عن يد موسى. فسكن بنو إسرائيل في وسط الكنعانيين والحثيين والاموريين والفرزيين والحويين واليبوسيين. واتخذوا بناتهم لأنفسهم نساء وأعطوا بناتهم لبنيهم وعبدوا آلهتهم. فعمل بنو إسرائيل الشر في عيني الرب ونسوا الرب إلههم وعبدوا البعليم والسواري.""
